U,T,m_magnitude
20.0,0.2,9.271861393753168
20.0,0.2,9.550996221643308
20.0,0.2,9.890813233484765
20.0,0.2,8.616495647857068
20.0,0.2,8.20581095811795
20.0,0.2,6.897153715161307
20.0,0.2,9.312881567481751
20.0,0.2,8.833381899732874
20.0,0.2,9.557858078998965
20.0,0.2,8.867697576604641
20.0,0.2,9.848019233850454
20.0,0.2,7.794110590234191
20.0,0.2,9.056385853968589
20.0,0.2,8.327668688710125
20.0,0.2,9.947457409073966
20.0,0.2,8.151112193354727
20.0,0.2,8.650338385571366
20.0,0.2,9.646282554712915
20.0,0.2,9.888463094090655
20.0,0.2,8.862553285152007
20.0,0.2,9.723580776480198
20.0,0.2,9.86290916989292
20.0,0.2,9.985519073605342
20.0,0.2,6.994447529751389
20.0,0.2,9.389075444285526
20.0,0.2,9.723302735570167
20.0,0.2,9.372117112506693
20.0,0.2,9.275218143319847
20.0,0.2,9.97562102937353
20.0,0.2,9.497093541493705
20.0,0.2,8.256406267769776
20.0,0.2,9.810560773262502
20.0,0.2,9.962268810008137
20.0,0.2,8.84269190865764
20.0,0.2,8.036290101291787
20.0,0.2,8.806955325906406
20.0,0.2,9.172780422951107
20.0,0.2,7.608388161777192
20.0,0.2,8.556901703821037
20.0,0.2,9.078870026849097
20.0,0.2,8.453287912357002
20.0,0.2,9.229342086721555
20.0,0.2,8.83009879089419
20.0,0.2,9.433921213366927
20.0,0.2,9.078067893023439
20.0,0.2,8.073865406077115
20.0,0.2,9.387211325064596
20.0,0.2,9.098758768828635
20.0,0.2,9.559978462923453
20.0,0.2,9.153615514363349
20.0,0.2,9.708951816881848
20.0,0.2,9.88487986536759
20.0,0.2,9.619641696785681
20.0,0.2,8.068696514938287
20.0,0.2,8.930289885274119
20.0,0.2,8.636187646928107
20.0,0.2,9.346023584388288
20.0,0.2,9.260184336401863
20.0,0.2,7.966715402737005
20.0,0.2,8.515016297236546
20.0,0.2,8.549760878142651
20.0,0.2,9.160057567725364
20.0,0.2,8.130716999883589
20.0,0.2,9.806675296528304
20.0,0.2,9.747892848024115
20.0,0.2,7.965803406755493
20.0,0.2,9.764667745126559
20.0,0.2,9.996167804184644
20.0,0.2,8.539188947649965
20.0,0.2,9.993016698060815
20.0,0.2,9.67897365512561
20.0,0.2,8.885223228640111
20.0,0.2,9.556136185223172
20.0,0.2,9.587953480034255
20.0,0.2,9.855396478786435
20.0,0.2,9.774933598386017
20.0,0.2,9.68028313412957
20.0,0.2,8.87620879455689
20.0,0.2,8.376108431064148
20.0,0.2,8.599843959348478
20.0,0.2,9.737367376285777
20.0,0.2,9.989366960177838
20.0,0.2,9.763564707415405
20.0,0.2,9.226834937065755
20.0,0.2,8.96856368598679
20.0,0.2,8.390006364118522
20.0,0.2,9.671503071913774
20.0,0.2,8.814556647596397
20.0,0.2,9.534753458201454
20.0,0.2,8.672260426157413
20.0,0.2,8.946389264593163
20.0,0.2,9.352738179727096
20.0,0.2,9.426147736680825
20.0,0.2,9.583308923867063
20.0,0.2,9.37071302432385
20.0,0.2,9.879172583585454
20.0,0.2,8.120247488132584
20.0,0.2,8.827438013850937
20.0,0.2,8.933410295789226
20.0,0.2,9.96428954385238
20.0,0.2,9.120816209599672
20.0,0.2,9.471738048939596
20.0,0.2,8.435231075832565
20.0,0.2,9.763100902214866
20.0,0.2,8.418233388248263
20.0,0.2,9.957932461978844
20.0,0.2,9.501764236572818
20.0,0.2,9.747945969191491
20.0,0.2,9.273808342674494
20.0,0.2,9.886990028472695
20.0,0.2,9.391287677505302
20.0,0.2,9.207815987011925
20.0,0.2,8.424799008189071
20.0,0.2,8.989655607242105
20.0,0.2,9.44698220735146
20.0,0.2,9.339437976739614
20.0,0.2,8.147031101015632
20.0,0.2,8.602789829883008
20.0,0.2,8.903051944944721
20.0,0.2,9.543305138184454
20.0,0.2,9.655845161140343
20.0,0.2,9.84658009143477
20.0,0.2,9.61741289341609
20.0,0.2,8.793490043190262
20.0,0.2,9.711417078702702
20.0,0.2,9.719256019017674
20.0,0.2,8.897399357538841
20.0,0.2,8.72333351872761
20.0,0.2,9.673789894479317
20.0,0.2,9.540726614787387
20.0,0.2,9.833670657372943
20.0,0.2,8.175977517508688
20.0,0.2,8.508265070800041
20.0,0.2,9.173658847378668
20.0,0.2,8.014038225055954
20.0,0.2,9.314523504734023
20.0,0.2,9.01741565204156
20.0,0.2,8.852417489537501
20.0,0.2,8.242809666059426
20.0,0.2,9.903285886386564
20.0,0.2,8.879634353060903
20.0,0.2,8.583345500934609
20.0,0.2,9.207148417511677
20.0,0.2,8.460241084091566
20.0,0.2,9.965875688719363
20.0,0.2,9.705133348363837
20.0,0.2,9.650262344118342
20.0,0.2,9.23607877734214
20.0,0.2,9.570605004583335
20.0,0.2,9.761795506918967
20.0,0.2,9.837743440926909
20.0,0.2,9.830614051275626
20.0,0.2,9.792193233353586
20.0,0.2,8.290634187496991
20.0,0.2,9.960132632851934
20.0,0.2,7.103894027447312
20.0,0.2,9.974104877386571
20.0,0.2,9.311303625362086
20.0,0.2,8.196262963150744
20.0,0.2,9.151105257171611
20.0,0.2,8.43300861313143
20.0,0.2,8.570662973688789
20.0,0.2,9.451943503346609
20.0,0.2,9.406517488339258
20.0,0.2,7.855398509250765
20.0,0.2,9.525930136011583
20.0,0.2,7.596862268146591
20.0,0.2,9.706652039007547
20.0,0.2,7.76123070695526
20.0,0.2,8.33150760122229
20.0,0.2,9.567408259473137
20.0,0.2,9.11063434029418
20.0,0.2,7.8627272418943015
20.0,0.2,9.754758277066596
